"LocationID","DBA","StreetAddress","City","Zip","Type Description","Census","SubDistrict","Excellence","District","Status","LocationTypeID","symboltext"
65566,"WESTIN SAN FRANCISCO - EMPLOYEE CAFETERIA","50 03RD ST ","SAN FRANCISCO","94103","Restaurant, 1000 - 2000 sq'","176A",303,"No",3,"Active",8,""
65567,"THE WESTIN SAN FRANCISCO GARDE MANGER KITCHEN","50 03RD ST ","SAN FRANCISCO","94103","Restaurant, > 2000 sq'","176A",303,"Yes",3,"Active",9,"This Location Has Received the Symbol of Excellence"
65571,"LA BELLE CREPE","2165 UNION ST ","SAN FRANCISCO","94123","Restaurant, < 1000 sq'","130",206,"No",2,"Active",7,""
65572,"WESTIN SAN FRANCISCO-3RD FLOOR PANTRY","50 03RD ST ","SAN FRANCISCO","94103","Restaurant, < 1000 sq'","176A",303,"No",3,"Active",7,""
65573,"WESTIN SAN FRANCISCO - DUCCA","50 03RD ST ","SAN FRANCISCO","94103","Restaurant, > 2000 sq'","176A",303,"Yes",3,"Active",9,"This Location Has Received the Symbol of Excellence"
65580,"SUBWAY #25578","99 DRUMM ST","SAN FRANCISCO","94111","Restaurant, < 1000 sq'","117A",402,"No",4,"Active",7,""
65582,"PACIFIC STREET FISH MARKET","1199 STOCKTON ST #E","SAN FRANCISCO","94133","Retail Food Markets w/ Food Prep < 5000 sq'","113",404,"No",,"Active",50,""
65602,"ESCAPE FROM NEW YORK PIZZA","715 HARRISON ST ","SAN FRANCISCO","94103","Restaurant, < 1000 sq'","180",304,"No",3,"Active",7,""
65607,"MR. PIZZA GEARY","3409 GEARY BLVD ","SAN FRANCISCO","94118","Restaurant, < 1000 sq'","156",204,"No",2,"Active",7,""
65614,"THE TACO GUYS INC."," OFF THE GRID  ","SAN FRANCISCO","","MFF5 (Private) - Enclosed Non Pre-Packaged - phf full food prep/cooking","",,"No",,"Active",167,""
65622,"GOTT'S ROADSIDE TRAY GOURMET","1 FERRY BUILDING #6","SAN FRANCISCO","94111","Restaurant, > 2000 sq'","116",406,"No",4,"Active",9,""
65623,"MODERN THAI","1247 POLK ST ","SAN FRANCISCO","94109","Restaurant, 1000 - 2000 sq'","120",403,"No",4,"Active",8,""
65624,"TACKO SHOP","3115 FILLMORE ST  ","SAN FRANCISCO","94123","Restaurant, > 2000 sq'","128",206,"No",,"Active",9,""
65630,"MAAZA RESTAURANT","655 UNION ST ","SAN FRANCISCO","94133","Restaurant, 1000 - 2000 sq'","107A",405,"No",4,"Active",8,""
65631,"4505 MEATS","555 FULTON ST #102","SAN FRANCISCO","94102","Commisary","162",202,"No",,"Active",22,""
65634,"TEAWAY","2142 IRVING ST ","SAN FRANCISCO","94122","Restaurant, < 1000 sq'","326",501,"No",,"Active",7,""
65635,"FOCACCIA MARKET BAKERY","455 MARKET ST 150","SAN FRANCISCO","94105","Take - Out","176A",303,"No",3,"Active",11,""
65648,"CAL DIVIS MARKET, DELI & WINE MERCHANT","2794 CALIFORNIA ST","SAN FRANCISCO","94115","Retail Food Markets w/ Food Prep < 5000 sq'","134",205,"No",2,"Active",50,""
65649,"KRUA THAI KITCHEN","3214 16TH ST ","SAN FRANCISCO","94103","Restaurant, 1000 - 2000 sq'","202",503,"No",5,"Active",8,""
65657,"LEE'S CATERING","601 16TH ST ","SAN FRANCISCO","","MFF5 (Public) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",3,"Active",172,""
65661,"THE ENDUP","401 06TH ST ","SAN FRANCISCO","94103","Bar/Tavern/Lounge","180",304,"No",3,"Active",10,""
65665,"TEAWAY","2066 CHESTNUT ST ","SAN FRANCISCO","94123","Restaurant, < 1000 sq'","126",206,"No",2,"Active",7,""
65666,"ISLAND EARTH FARMERS MARKET","50 FREMONT ST ","SAN FRANCISCO","94105","Certified Farmer's Market","176A",303,"No",3,"Active",57,""
65667,"SAISON","2124 FOLSOM ST ","SAN FRANCISCO","94110","Restaurant, < 1000 sq'","228",306,"No",3,"Active",7,""
65672,"GOLDEN VEGGIE MARKET","1475 POLK ST ","SAN FRANCISCO","94109","Retail Food Markets w/ Food Prep < 5000 sq'","111",403,"No",,"Active",50,""
65673,"DOC'S OF THE BAY","639 AILEEN ST.","Oakland","94609","MFF5 (Public) - Enclosed Non Pre-Packaged - phf full food prep/cooking","",,"No",,"Active",172,""
65674,"SUBWAY SANDWICHES #25379","30 02ND ST ","SAN FRANCISCO","94105","Take - Out","176A",303,"No",3,"Active",11,""
65675,"CHAI-YO THAI CUISINE","1331 POLK ST ","SAN FRANCISCO","94109","Restaurant, 1000 - 2000 sq'","111",403,"No",4,"Active",8,""
65676,"THE COFFEESMITH","401 GOLDEN GATE AVE ","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","124",202,"No",,"Active",7,""
65677,"ELEVEN O ONE","1101 POLK ST ","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","120",403,"No",4,"Active",7,""
65678,"RENDEZVOUS TAPAS LOUNGE","2080 VAN NESS AVE ","SAN FRANCISCO","94109","Restaurant, > 2000 sq'","110",407,"No",4,"Active",9,""
65679,"RED HOUSE BAKERY","2818 SAN BRUNO AVE ","SAN FRANCISCO","94134","Restaurant, 1000 - 2000 sq'","257",305,"No",3,"Active",8,""
65680,"HONDURAS RESTAURANT LOS CATRACHOS","4423 MISSION ST ","SAN FRANCISCO","94112","Restaurant, < 1000 sq'","260",305,"No",3,"Active",7,""
65682,"BEAUTIFULL","2301 MARKET ST ","SAN FRANCISCO","94114","Restaurant, < 1000 sq'","203",204,"No",,"Active",7,""
65686,"MR. NICE","1717 17TH ST ","SAN FRANCISCO","94103","MFF5 (Private) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",3,"Active",167,""
65688,"COASTSIDE FARMS AND SPECIALTIES","85 BARTLETT ST ","SAN FRANCISCO","94110","Retail Food Vehicle","208",503,"No",,"Active",23,""
65692,"BLARNEY STONE","5625 GEARY BLVD ","SAN FRANCISCO","94121","Restaurant, 1000 - 2000 sq'","477",204,"No",2,"Active",8,""
65693,"TAY GIANG RESTAURANT","2543 NORIEGA ST ","SAN FRANCISCO","94122","Restaurant, 1000 - 2000 sq'","329",501,"No",5,"Active",8,""
65694,"BINDI","28 02ND ST ","SAN FRANCISCO","94105","Restaurant, 1000 - 2000 sq'","176A",303,"No",,"Active",8,""
65704,"COASTSIDE FARMS AND SPECIALTIES","505 GENE FRIEND WAY ","SAN FRANCISCO","94158","Retail Food Vehicle","179",304,"No",,"Active",23,""
65707,"EDITH'S GOURMET BAKING CO.","505 GENE FRIEND WAY ","SAN FRANCISCO","94158","Retail Food Vehicle","179",304,"No",,"Active",23,""
65708,"TOFU YU","505 GENE FRIEND WAY ","SAN FRANCISCO","94158","Retail Food Vehicle","179",304,"No",,"Active",23,""
65709,"HUMMUS HEAVEN","505 GENE FRIEND WAY ","SAN FRANCISCO","94158","Retail Food Vehicle","179",304,"No",,"Active",23,""
65710,"LA COCINA"," DOLORES PARK  ","SAN FRANCISCO","","MFF5 (Private) - Enclosed Non Pre-Packaged - phf full food prep/cooking","",,"No",,"Active",167,""
65712,"GREAT SAIGON RESTAURANT","915 KEARNY ST ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","114A",403,"No",4,"Active",7,""
65724,"LE MERIDIEN SF MAIN KITCHEN/EMPLOYEE CAFETERIA","333 BATTERY ST LEVEL A & B","SAN FRANCISCO","94111","Restaurant, > 2000 sq'","115",406,"No",4,"Active",9,""
65725,"LE MERIDIEN SF PARK GRILL RESTAURANT & BAR","333 BATTERY ST LEVEL 2 & 3","SAN FRANCISCO","94111","Restaurant, > 2000 sq'","115",406,"No",4,"Active",9,""
65726,"LE MERIDIEN SAN FRANCISCO LOBBY LOUNGE","333 BATTERY ST ","SAN FRANCISCO","94111","Bar/Tavern/Lounge","115",406,"No",4,"Active",10,""
65728,"THE EDGE","4149 18TH ST ","SAN FRANCISCO","94114","Bar/Tavern/Lounge","205",502,"No",5,"Active",10,""
65732,"UNIQUE BISTRO","1849 UNION ST ","SAN FRANCISCO","94123","Restaurant, 1000 - 2000 sq'","130",206,"No",,"Active",8,""
65739,"TOASTY MELTS","160 FOLSOM (PUBLIC)  ","SAN FRANCISCO","","MFF5 (Public) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",3,"Active",172,""
65752,"780 SWEETS","3600 16TH ST ","SAN FRANCISCO","94114","Caterers","169",500,"No",5,"Active",162,""
65754,"SUBWAY#51109","170 KING ST #131","SAN FRANCISCO","94107","Restaurant, < 1000 sq'","179",304,"No",3,"Active",7,""
65763,"KATANA-YA SF, LLC","422 B GEARY ST ","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","123",404,"No",,"Active",7,""
65766,"HA TIEN HUT","1109 OCEAN AVE ","SAN FRANCISCO","94112","Restaurant, < 1000 sq'","312",506,"No",5,"Active",7,""
65770,"HAIGHT STREET HAPPY DONUTS","1794 HAIGHT ST ","SAN FRANCISCO","94117","Restaurant, 1000 - 2000 sq'","166",305,"No",5,"Active",8,""
65775,"DONUTS AND THINGS","1549 POLK ST ","SAN FRANCISCO","94109","Restaurant, 1000 - 2000 sq'","111",403,"No",4,"Active",8,""
65776,"111 MINNA GALLERY","111 MINNA ST ","SAN FRANCISCO","94105","Bar/Tavern/Lounge","176A",303,"No",3,"Active",10,""
65777,"CUP","6 MONTEREY BLVD ","SAN FRANCISCO","94131","Restaurant, < 1000 sq'","255",506,"No",,"Active",7,""
65782,"SPECS","12 WILLIAM SAROYAN/ADLER PL ","SAN FRANCISCO","94133","Bar/Tavern/Lounge","106",407,"Yes",4,"Active",10,"This Location Has Received the Symbol of Excellence"
65791,"VENGA EMPANADAS","443 VALENCIA ST ","SAN FRANCISCO","94103","Take - Out","201",503,"No",2,"Active",11,""
65794,"CHILE CHA CHA 2","3166 24TH ST ","SAN FRANCISCO","94110","Restaurant, < 1000 sq'","229",306,"No",3,"Active",7,""
65795,"MR. PIZZA MAN","2680 22ND ST ","SAN FRANCISCO","94110","Restaurant, < 1000 sq'","228",306,"No",3,"Active",7,""
65803,"VIET DUONG CO., LTD."," ONE BUSH PLAZA  ","SAN FRANCISCO","","MFF2 (Public) - Unenclosed Pre-Packaged phf","999a",301,"No",3,"Active",169,""
65804,"VIET DUONG CO., LTD.","351 CALIFORNIA ST ","SAN FRANCISCO","","MFF2 (Public) - Unenclosed Pre-Packaged phf","999a",301,"No",3,"Active",169,""
65805,"VIET DUONG CO., LTD.","58 MAIN ST ","SAN FRANCISCO","","MFF2 (Public) - Unenclosed Pre-Packaged phf","999A",301,"No",3,"Active",169,""
65811,"YAMA SUSHI RESTAURANT","850 HOLLOWAY AVE ","SAN FRANCISCO","94132","Restaurant, < 1000 sq'","312",506,"No",5,"Active",7,""
65812,"TIENDA SANTA MARTA","1201 GENEVA AVE ","SAN FRANCISCO","94112","Retail Food Markets w/ Food Prep < 5000 sq'","263",302,"No",3,"Active",50,""
65813,"VOLAR","626 CLEMENT ST  ","SAN FRANCISCO","94118","Restaurant, > 2000 sq'","402",205,"No",2,"Active",9,""
65819,"CHINESE IMMERSION SCHOOL","1250 WALLER ST ","SAN FRANCISCO","94117","School Cafeteria - Public","166",305,"No",,"Active",35,""
65820,"MCCAULEY'S SCHOOL","450 STANYAN ST @ST. MARY'S","SAN FRANCISCO","94117","School Cafeteria - Public","156",204,"No",,"Active",35,""
65824,"AATO","1449 LOMBARD ST ","SAN FRANCISCO","94123","Restaurant, 1000 - 2000 sq'","129",206,"No",2,"Active",8,""
65825,"SPICES SPIRIT RESTAURANT","294 08TH AVE ","SAN FRANCISCO","94118","Restaurant, < 1000 sq'","402",205,"No",2,"Active",7,""
65826,"SUBWAY #27657","701 SUTTER ST","SAN FRANCISCO","94109","Restaurant, 1000 - 2000 sq'","121",404,"Yes",4,"Active",8,"This Location Has Received the Symbol of Excellence"
65829,"CHAMBERS EAT + DRINK","601 EDDY ST ","SAN FRANCISCO","94109","Restaurant, > 2000 sq'","124",202,"No",2,"Active",9,""
65830,"BUBBA GUMP SHRIMP CO."," PIER 39  M210","SAN FRANCISCO","94133","Restaurant, > 2000 sq'","101",401,"No",4,"Active",9,""
65831,"SPICES II K & M RESTAURANT","291 06TH AVE ","SAN FRANCISCO","94118","Restaurant, 1000 - 2000 sq'","402",205,"No",2,"Active",8,""
65832,"TARTINE TALBOT","244 GOUGH ST ","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","162",202,"No",2,"Active",7,""
65833,"RISTORANTE MILANO","1448 PACIFIC AVE ","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","110",407,"No",4,"Active",7,""
65834,"ROMA PIZZERIA","5099 MISSION ST ","SAN FRANCISCO","94112","Restaurant, 1000 - 2000 sq'","260",305,"No",3,"Active",8,""
65836,"BENTO HOUSE","448 LARKIN ST","SAN FRANCISCO","94102","Restaurant, 1000 - 2000 sq'","124",202,"No",2,"Active",8,""
65846,"LA CASCADA TAQUERIA","3723 MISSION ST ","SAN FRANCISCO","94110","Restaurant, < 1000 sq'","254",305,"No",3,"Active",7,""
65849,"TUBA RESTAURANT","1007 GUERRERO ST ","SAN FRANCISCO","94110","Restaurant, 1000 - 2000 sq'","210",504,"No",5,"Active",8,""
65852,"AL'S SUPER CAFÉ","3286 MISSION ST ","SAN FRANCISCO","94110","Restaurant, 1000 - 2000 sq'","253",302,"No",3,"Active",8,""
65856,"BAMBOO ASIA","41 MONTGOMERY ST ","SAN FRANCISCO","94101","Restaurant, > 2000 sq'","117A",402,"No",,"Active",9,""
65857,"TXOKO","504 BROADWAY ST ","SAN FRANCISCO","94133","Restaurant, > 2000 sq'","106",407,"No",4,"Active",9,""
65860,"SUPER DUPER","721 MARKET ST ","SAN FRANCISCO","94103","Restaurant, > 2000 sq'","176A",303,"No",3,"Active",9,""
65868,"HOT SAUCE AND PANKO","1545 CLEMENT ST ","San Francsico","94118","Retail Food Markets w/ Food Prep < 5000 sq'","426",205,"No",,"Active",50,""
65871,"D & D  LIQUORS","1231 GENEVA AVE ","SAN FRANCISCO","94112","Retail Food Markets w/ Food Prep < 5000 sq'","263",302,"No",3,"Active",50,""
65872,"BOXING ROOM","399 GROVE ST ","SAN FRANCISCO","94102","Restaurant, > 2000 sq'","162",202,"No",2,"Active",9,""
65873,"CAPURRO'S","498 JEFFERSON ST ","SAN FRANCISCO","94109","Restaurant, 1000 - 2000 sq'","102",407,"No",4,"Active",8,""
65892,"GLEN PARK FARMERS MARKET","2901 DIAMOND ST ","SAN FRANCISCO","94112","Certified Farmer's Market","311",506,"No",5,"Active",57,""
65893,"DIANE FEINSTEIN ELEMENTARY SCHOOL","2550 25TH AVE ","SAN FRANCISCO","94116","School Cafeteria - Public","330",501,"No",,"Active",35,""
65895,"SANGUCHON","1601 MARIPOSA ST ","SAN FRANCISCO","94107","MFF5 (Public) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",3,"Active",172,""
65896,"OASIS GRILL","200 04TH ST ","SAN FRANCISCO","94103","Fast Food Establishment","178",304,"No",3,"Active",12,""
65898,"PEARL'S DELUXE BURGERS","708 POST ST ","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","121",404,"No",4,"Active",7,""
65900,"OLIVIER'S BUTCHERY","1074 ILLINOIS ST ","SAN FRANCISCO","94107","Retail Food Markets w/ Food Prep < 5000 sq'","226",302,"No",3,"Active",50,""
65901,"SAN SUN RESTAURANT","848 WASHINGTON ST ","SAN FRANCISCO","94108","Restaurant, > 2000 sq'","114B",407,"No",4,"Active",9,""
65902,"ANNAKOOT"," MUSIC CONCOURSE, GOLDEN GATE PARK  ","SAN FRANCISCO","94102","MFF5 (Private) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",3,"Active",167,""
65903,"SAIGON SANDWICHES","581 EDDY ST","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","124",202,"No",2,"Active",7,""
65906,"ANDA PIROSHKI","331 CORTLAND AVE ","SAN FRANCISCO","94110","Retail Food Markets w/ Food Prep < 5000 sq'","254",305,"No",3,"Active",50,""
65907,"LE BORDEAUX","524 UNION ST ","SAN FRANCISCO","94133","Restaurant, > 2000 sq'","106",407,"No",4,"Active",9,""
65911,"TOM KAT"," OFF THE GRID  ","SAN FRANCISCO","","MFF5 (Private) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",3,"Active",167,""
65912,"CLAUDINE","401 BUSH ST ","SAN FRANCISCO","94108","Restaurant, < 1000 sq'","117A",402,"No",4,"Active",7,""
65914,"TASTE","535 OCTAVIA ST ","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","162",202,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
65915,"CAFÉ PESCATORE","2455 MASON ST ","SAN FRANCISCO","94133","Restaurant, > 2000 sq'","101",401,"No",4,"Active",9,""
65920,"JESSICA'S HOT DOG AND SAUSAGE","2801 JONES ST ","SAN FRANCISCO","","MFF4 (Public) - Unenclosed/Enclosed Non Pre-Packaged phf (limited Food Processing)","999a",301,"No",3,"Active",171,""
65924,"NICK BERNARD FOODS","","SAN FRANCISCO","","MFF5 (Public) - Enclosed Non Pre-Packaged - phf full food prep/cooking","",,"No",,"Active",172,""
65925,"ZIGGY'S BURGER & GRILL","21 DRUMM ST ","SAN FRANCISCO","94111","Restaurant, 1000 - 2000 sq'","117A",402,"No",4,"Active",8,""
66184,"CRIOLLA KITCHEN","2295 MARKET ST ","SAN FRANCISCO","94114","Restaurant, 1000 - 2000 sq'","203",204,"No",5,"Active",8,""
66185,"RITUAL COFFEE ROASTERS, INC.","432 OCTAVIA ST #1B","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","162",202,"No",,"Active",7,""
66187,"MEAT BALL JOSIE"," OFF THE GRID  ","SAN FRANCISCO","","MFF5 (Private) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",3,"Active",167,""
66191,"AFC SUSHI @ MOLLIE STONE'S #9","4201 18TH ST ","SAN FRANCISCO","94114","Take - Out","205",502,"No",5,"Active",11,""
66198,"ALFRED SCHILLING CATERING","1661 TENNESSEE ST ","SAN FRANCISCO","94107","Catering Facility","609",305,"No",3,"Active",18,""
66202,"CAKE COQUETTE","1501 CORTLAND AVE ","SAN FRANCISCO","94110","Restaurant, 1000 - 2000 sq'","251",305,"No",3,"Active",8,""
66204,"FOOD & LIQUOR WORLD, INC.","728 POST ST ","SAN FRANCISCO","94109","Retail Food Markets w/ Food Prep < 5000 sq'","121",404,"No",4,"Active",50,""
66206,"FINS ON THE HOOF/SAVEURS"," OFF THE GRID  ","SAN FRANCISCO","","MFF5 (Private) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",,"Active",167,""
66210,"TURTLE TOWER RESTAURANT","501 06TH ST ","SAN FRANCISCO","94103","Restaurant, < 1000 sq'","180",304,"No",3,"Active",7,""
66212,"SICHUAN HOME","5037 GEARY BLVD ","SAN FRANCISCO","94118","Restaurant, 1000 - 2000 sq'","476",204,"No",2,"Active",8,""
66217,"ELI'S HOT DOGS","","SAN FRANCISCO","","MFF4 (Public) - Unenclosed/Enclosed Non Pre-Packaged phf (limited Food Processing)","",,"No",,"Active",171,""
66219,"LITTLE GRIDDLE","1400 MARKET ST ","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","124",202,"No",2,"Active",7,""
66220,"NAN CALIFORNIA KOREAN CUISINE","1560 FILLMORE ST","SAN FRANCISCO","94115","Restaurant, > 2000 sq'","159",201,"No",2,"Active",9,""
66222,"KING SUBS","724 BUSH ST","SAN FRANCISCO","94108","Restaurant, < 1000 sq'","119",403,"No",4,"Active",7,""
66228,"HAPPY DONUT","145 COLUMBUS AVE ","SAN FRANCISCO","94133","Restaurant, > 2000 sq'","115",406,"No",4,"Active",9,""
66229,"AMPHAWA THAI NOODLE HOUSE","5020 GEARY BLVD ","SAN FRANCISCO","94122","Restaurant, 1000 - 2000 sq'","426",205,"No",2,"Active",8,""
66239,"HUMMUS HEAVEN","50 FREMONT ST ","SAN FRANCISCO","94105","Retail Food Vehicle","176A",303,"No",3,"Active",23,""
66242,"SWEET CONSTRUCTIONS","85 BARTLETT ST ","SAN FRANCISCO","94110","Retail Food Vehicle","208",503,"No",,"Active",23,""
66243,"ARIZMENDI BAKERY","85 BARTLETT ST ","SAN FRANCISCO","94110","Retail Food Vehicle","208",503,"No",,"Active",23,""
66244,"DOS CHEFS CATERING","1155 FOLSOM ST ","SAN FRANCISCO","94103","Caterers","178",304,"No",,"Active",162,""
66245,"HAN'S COFFEE RESTAURANT","900 SUTTER ST ","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","120",403,"No",4,"Active",7,""
66253,"LITTLE JOE'S BABY JOE'S","1106 MARKET ST","SAN FRANCISCO","94102","Restaurant, > 2000 sq'","125",202,"No",2,"Active",9,""
66254,"GAMBINO'S","1 MARKET ST ","SAN FRANCISCO","94105","Restaurant, < 1000 sq'","176A",303,"No",3,"Active",7,""
66255,"TEMPEST","431 NATOMA ST ","SAN FRANCISCO","94103","Restaurant, > 2000 sq'","176B",306,"No",3,"Active",9,""
66259,"LA MISSION MARKET","2097 MISSION ST ","SAN FRANCISCO","94110","Retail Food Markets w/ Food Prep < 5000 sq'","201",503,"No",5,"Active",50,""
66261,"NHU Y COFFEE SHOP","411 ELLIS ST ","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","125",202,"No",2,"Active",7,""
66276,"MARTITA'S RESTAURANT","1401 EGBERT AVE ","SAN FRANCISCO","94124","Restaurant, < 1000 sq'","234",302,"No",3,"Active",7,""
66277,"PEARL'S DELUXE BURGERS","1001 MARKET ST ","SAN FRANCISCO","94103","Restaurant, 1000 - 2000 sq'","176B",306,"No",3,"Active",8,""
66280,"THE POSH BAGEL","742 IRVING ST ","SAN FRANCISCO","94122","Restaurant, 1000 - 2000 sq'","302",502,"No",5,"Active",8,""
66282,"SMALL POTATOES","35 06TH ST ","SAN FRANCISCO","94103","Restaurant, > 2000 sq'","176B",306,"No",3,"Active",9,""
66292,"HOT DOGS","1239 POLK ST ","SAN FRANCISCO","","MFF4 (Private) - Unenclosed/Enclosed Non Pre-Packaged phf (limited Food Processing)","999a",301,"No",3,"Active",166,""
66297,"MELODY LOUNGE","3401 MISSION ST ","SAN FRANCISCO","94110","Take - Out","253",302,"No",3,"Active",11,""
66300,"THE FOG LIFTER CAFÉ","1901 OCEAN AVENUE","SAN FRANCISCO","94127","Restaurant, < 1000 sq'","309",506,"No",5,"Active",7,""
66302,"BOTTLE CAP","1707 POWELL ST ","SAN FRANCISCO","94133","Restaurant, > 2000 sq'","107A",405,"No",,"Active",9,""
66303,"JAVA WASTED CAFÉ","105 VALENCIA ST ","SAN FRANCISCO","94103","Restaurant, 1000 - 2000 sq'","201",503,"No",5,"Active",8,""
66304,"BULLEVUE","2320 LOMBARD ST ","SAN FRANCISCO","94123","Restaurant, < 1000 sq'","128",206,"No",2,"Active",7,""
66305,"UNCLE'S CAFÉ","65 WAVERLY PL ","SAN FRANCISCO","94108","Restaurant, 1000 - 2000 sq'","118",406,"No",4,"Active",8,""
66317,"STAR 16","2074 MISSION ST ","SAN FRANCISCO","94110","Restaurant, 1000 - 2000 sq'","201",503,"No",5,"Active",8,""
66318,"CUPOLA","845 MARKET ST SUITE 400","SAN FRANCISCO","94103","Restaurant, > 2000 sq'","176B",306,"No",3,"Active",9,""
66321,"NORTH BEACH BAKING CO.","1501 GRANT AVE ","SAN FRANCISCO","94133","Restaurant, > 2000 sq'","106",407,"No",4,"Active",9,""
66327,"FRENCH CRÈME BRULEE","","SAN FRANCISCO","","MFF3 (Private) - Unenclosed Non Pre-Packaged - non phf","999a",301,"No",3,"Active",165,""
66328,"CHAIRMAN BAO"," OFF THE GRID  ","SAN FRANCISCO","94132","MFF5 (Private) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",3,"Active",167,""
66331,"CAFÉ MAJESTIC","1500 SUTTER ST ","SAN FRANCISCO","94109","Restaurant, > 2000 sq'","152",504,"No",5,"Active",9,""
66332,"KINGS COFFEE & TEA INC.","1552 OCEAN AVE ","SAN FRANCISCO","94112","Restaurant, < 1000 sq'","310",506,"No",,"Active",7,""
66334,"EC MART","395 ASHTON AVE ","SAN FRANCISCO","94112","Candy Counter < $1000 inventory","309",506,"No",,"Active",43,""
66336,"NIZARIO'S PIZZA #2","4077 18TH ST ","SAN FRANCISCO","94114","Restaurant, < 1000 sq'","206",504,"No",5,"Active",7,""
66360,"BIG DIPPER BABY FOOD","331 CORTLAND AVE ","SAN FRANCISCO","94110","Retail Food Markets w/ Food Prep < 5000 sq'","254",305,"No",3,"Active",50,""
66361,"CAFÉ BUNN MI","417 CLEMENT ST ","SAN FRANCISCO","94118","Restaurant, < 1000 sq'","401",205,"No",2,"Active",7,""
66362,"COFFEE TO THE PEOPLE","1206 MASONIC AVE","SAN FRANCISCO","94117","Restaurant, < 1000 sq'","166",305,"No",5,"Active",7,""
66363,"SUBWAY SANDWICH","195 06TH ST ","SAN FRANCISCO","94103","Fast Food Establishment","176B",306,"No",3,"Active",12,""
66377,"YOGORINO","2144 CHESTNUT ST ","SAN FRANCISCO","94123","Restaurant, < 1000 sq'","126",206,"No",2,"Active",7,""
66379,"EMILE'S COFFEE & TEA","614 POLK ST","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","124",202,"No",2,"Active",7,""
66380,"HOT CAFÉ","520 LEAVENWORTH ST ","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","123",404,"Yes",4,"Active",7,"This Location Has Received the Symbol of Excellence"
66397,"TEA LOVER","544 CLEMENT ST  ","SAN FRANCISCO","94118","Restaurant, < 1000 sq'","402",205,"No",2,"Active",7,""
66399,"PAGER TOWN & SMOKE SHOP","2171 MISSION ST.","SAN FRANCISCO","94110","Candy Counter < $1000 inventory","208",503,"No",5,"Active",43,""
66400,"ARABIAN NIGHTS","2345 MISSION  ","SAN FRANCISCO","94110","Restaurant, > 2000 sq'","208",503,"No",5,"Active",9,""
66402,"LUCKY HORSESHOE","453 CORTLAND AVE ","SAN FRANCISCO","94110","Bar/Tavern/Lounge","252",305,"No",3,"Active",10,""
66406,"CHARLEY'S GRILLED SUBS","865 MARKET ST ","SAN FRANCISCO","94103","Take - Out","176B",306,"No",3,"Active",11,""
66407,"SHINE","1337 MISSION ST ","SAN FRANCISCO","94103","Bar/Tavern/Lounge","176B",306,"No",3,"Active",10,""
66418,"TURTLE TOWER RESTAURANT","5716 GEARY BLVD","SAN FRANCISCO","94121","Restaurant, 1000 - 2000 sq'","426",205,"No",2,"Active",8,""
66419,"CHURCHILL","198 CHURCH ST ","SAN FRANCISCO","94114","Bar/Tavern/Lounge","169",500,"No",5,"Active",10,""
66426,"PRIMA CAFÉ","215 FREMONT ST 5B","SAN FRANCISCO","94105","Restaurant, < 1000 sq'","179",304,"No",3,"Active",7,""
66439,"HOME MAID RAVIOLI CO., INC.","505 GENE FRIEND WAY ","SAN FRANCISCO","94158","Retail Food Vehicle","179",304,"No",,"Active",23,""
66442,"EAST & WEST GOURMET AFGHAN FOOD","2901 DIAMOND ST ","SAN FRANCISCO","94112","Retail Food Vehicle","311",506,"No",,"Active",23,""
66446,"DESTINATION BAKING COMPANY","2901 DIAMOND ST ","SAN FRANCISCO","94112","Retail Food Vehicle","311",506,"No",,"Active",23,""
66450,"ELAINE'S CATERING","2901 DIAMOND ST ","SAN FRANCISCO","94112","Retail Food Vehicle","311",506,"Yes",,"Active",23,"This Location Has Received the Symbol of Excellence"
66451,"DIVINE PETITES","2901 DIAMOND ST ","SAN FRANCISCO","94112","Retail Food Vehicle","311",506,"No",,"Active",23,""
